,sona,subject,set,Q1 Median,Q2 Median,Q3 Median,Q1,Q2,Q3,Q1 Mean,Q2 Mean,Q3 Mean,Q1 responses,Q2 responses,Q3 responses,Q1 RT,Q2 RT,Q3 RT,subject_gender,subject_age,understood task
1076,39606,SSSQ0057,0 3 5 6 7,4.0,4.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.7142857142857144,3.4285714285714284,3.142857142857143,7,7,7,1253.0,578.0,1371.0,Female,18,True
1077,39608,SSSQ0257,0 1 2 3 5,2.5,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.6,1.2,1.4,10,10,10,1064.5,927.0,604.5,Female,20,True
1078,39608,SSSQ0257,0 1 2 4 6,3.0,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.7,1.0,1.0,10,10,10,932.0,693.0,454.5,Female,20,True
1079,39608,SSSQ0257,0 1 2 6 7,2.5,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.8,1.6,1.5,10,10,10,1036.5,514.5,569.5,Female,20,True
1080,39608,SSSQ0257,0 1 3 5 7,2.5,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.4,1.3,1.6,10,10,10,964.5,323.0,339.0,Female,20,True
1081,39608,SSSQ0257,0 1 4 5 6,2.5,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.5,1.2,1.3,10,10,10,563.0,756.0,1129.0,Female,20,True
1082,39608,SSSQ0257,0 1 4 5 8,1.5,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.0,1.6,1.1,10,10,10,712.0,1294.5,1306.0,Female,20,True
1083,39608,SSSQ0257,0 1 5 6 7,2.5,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.4,1.3,1.4,10,10,10,1102.5,436.0,605.0,Female,20,True
1084,39608,SSSQ0257,0 1 5 6 8,3.0,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.6,1.4,1.6,10,10,10,536.5,554.0,672.5,Female,20,True
1085,39608,SSSQ0257,0 2 3 4 6,2.0,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.4,1.0,1.0,10,10,10,656.0,407.5,401.0,Female,20,True
1086,39608,SSSQ0257,0 2 3 6 8,3.0,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.8,1.4,1.8,10,10,10,630.5,805.5,829.5,Female,20,True
1087,39608,SSSQ0257,0 2 3 7 8,4.0,1.5,1.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.1,2.0,2.1,10,10,10,1529.0,556.5,605.0,Female,20,True
1088,39608,SSSQ0257,0 2 4 5 6,2.5,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.6,1.1,1.3,10,10,10,707.0,414.0,564.5,Female,20,True
1089,39608,SSSQ0257,0 2 4 5 7,3.0,1.5,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.1,2.3,2.2,10,10,10,767.5,442.5,924.5,Female,20,True
1090,39608,SSSQ0257,0 2 4 5 8,2.5,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.7,1.0,1.1,10,10,10,1340.0,375.0,674.0,Female,20,True
1091,39608,SSSQ0257,0 2 4 6 7,2.5,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.4,1.8,1.2,10,10,10,857.0,1079.5,684.5,Female,20,True
1092,39608,SSSQ0257,0 2 4 7 9,2.5,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.5,1.9,1.3,10,10,10,981.5,493.0,634.5,Female,20,True
1093,39608,SSSQ0257,0 2 5 6 9,2.5,1.0,1.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.5,1.2,1.6,10,10,10,976.5,389.0,604.5,Female,20,True
1094,39608,SSSQ0257,0 2 5 7 8,3.0,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.5,1.3,1.0,10,10,10,809.5,672.0,743.5,Female,20,True
1095,39608,SSSQ0257,0 3 4 5 6,3.0,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.0,1.0,1.2,10,10,10,754.0,398.0,584.5,Female,20,True
1096,39608,SSSQ0257,0 3 4 5 7,3.0,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.8,1.0,1.0,10,10,10,672.0,549.5,791.0,Female,20,True
1097,39608,SSSQ0257,0 3 4 6 7,2.0,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.1,1.3,1.4,10,10,10,1004.0,765.0,937.5,Female,20,True
1098,39608,SSSQ0257,0 4 5 6 7,1.5,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.9,1.0,1.0,10,10,10,439.0,334.0,1016.5,Female,20,True
1099,39667,SSSQ0016,0 1 2 3 4,2.0,5.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.0,4.2,2.8,5,5,5,3309.0,1796.0,1729.0,Female,20,True
1100,39667,SSSQ0016,0 1 2 4 5,3.0,5.0,3.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.0,4.75,3.25,4,4,4,3372.5,1246.0,2737.0,Female,20,True
1101,39667,SSSQ0016,0 1 2 5 6,4.5,4.0,3.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.0,3.8333333333333335,3.1666666666666665,6,6,6,2763.5,1976.0,1964.0,Female,20,True
1102,39667,SSSQ0016,0 1 2 5 7,2.0,5.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.5714285714285716,4.0,3.4285714285714284,7,7,7,2897.0,2685.0,2849.0,Female,20,True
1103,39667,SSSQ0016,0 1 2 5 8,5.0,1.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.666666666666667,1.6666666666666667,2.6666666666666665,3,3,3,3132.0,1682.0,2312.0,Female,20,True
1104,39667,SSSQ0016,0 1 3 4 6,3.0,5.0,5.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.857142857142857,4.571428571428571,4.428571428571429,7,7,7,1124.0,1432.0,1776.0,Female,20,True
1105,39667,SSSQ0016,0 1 3 4 7,5.0,3.5,4.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.375,3.25,3.875,8,8,8,2664.0,1978.0,5632.5,Female,20,True
1106,39667,SSSQ0016,0 1 3 5 7,4.0,5.0,5.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.4285714285714284,4.285714285714286,3.7142857142857144,7,7,7,3532.0,2143.0,2416.0,Female,20,True
1107,39667,SSSQ0016,0 1 3 6 8,5.0,4.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.375,3.875,3.125,8,8,8,3779.5,2288.5,2181.0,Female,20,True
1108,39667,SSSQ0016,0 1 4 5 6,4.0,4.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.285714285714286,3.857142857142857,3.5714285714285716,7,7,7,3085.0,1387.0,2338.0,Female,20,True
1109,39667,SSSQ0016,0 1 4 5 8,4.0,5.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.111111111111111,4.333333333333333,3.888888888888889,9,9,9,4320.0,1150.0,1648.0,Female,20,True
1110,39667,SSSQ0016,0 1 4 6 8,3.5,4.0,5.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.25,3.5,4.75,4,4,4,3139.0,2012.5,1850.0,Female,20,True
1111,39667,SSSQ0016,0 1 4 7 8,2.0,5.0,5.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.8,4.6,4.2,5,5,5,2276.0,1166.0,2410.0,Female,20,True
1112,39667,SSSQ0016,0 1 5 6 8,4.0,5.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.0,4.6,4.0,5,5,5,2559.0,1684.0,4163.0,Female,20,True
1113,39667,SSSQ0016,0 2 3 6 8,5.0,4.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.428571428571429,4.0,3.4285714285714284,7,7,7,2961.0,2759.0,2964.0,Female,20,True
1114,39667,SSSQ0016,0 2 4 5 8,5.0,3.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.0,2.857142857142857,2.7142857142857144,7,7,7,2526.0,1070.0,3079.0,Female,20,True
1115,39667,SSSQ0016,0 2 4 6 9,4.0,4.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.0,3.6,3.0,5,5,5,1143.0,2219.0,2532.0,Female,20,True
1116,39667,SSSQ0016,0 2 4 7 9,3.0,5.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.142857142857143,4.428571428571429,3.142857142857143,7,7,7,1623.0,1107.0,2225.0,Female,20,True
1117,39667,SSSQ0016,0 2 5 6 7,3.0,5.0,5.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.0,4.111111111111111,4.555555555555555,9,9,9,1780.0,1635.0,2105.0,Female,20,True
1118,39667,SSSQ0016,0 2 5 7 8,4.5,3.5,4.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.5,3.75,4.25,4,4,4,1450.0,1025.5,2108.0,Female,20,True
1119,39667,SSSQ0016,0 3 4 6 8,3.0,4.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.8,3.8,3.6,5,5,5,4551.0,2121.0,1478.0,Female,20,True
1120,39667,SSSQ0016,0 4 5 6 7,4.0,5.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.0,4.333333333333333,4.333333333333333,3,3,3,3439.0,1924.0,2252.0,Female,20,True
1121,39669,SSSQ0215,0 1 2 3 5,1.0,1.5,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.1,2.3,1.7,10,10,10,583.0,529.0,554.5,Female,19,True
1122,39669,SSSQ0215,0 1 2 4 7,1.0,2.5,2.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.3,2.5,2.6,10,10,10,1493.5,513.0,530.0,Female,19,True
1123,39669,SSSQ0215,0 1 2 4 8,1.0,3.5,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.0,3.1,2.2,10,10,10,818.0,574.0,742.0,Female,19,True
1124,39669,SSSQ0215,0 1 3 4 7,1.0,2.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.2,2.4,2.6,10,10,10,591.5,676.0,746.5,Female,19,True
1125,39669,SSSQ0215,0 1 3 5 6,1.0,3.5,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.4,3.1,2.0,10,10,10,804.5,573.0,1095.5,Female,19,True
1126,39669,SSSQ0215,0 1 3 6 7,1.0,2.5,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.0,2.5,1.8,10,10,10,833.5,893.5,1622.5,Female,19,True
1127,39669,SSSQ0215,0 1 3 6 8,1.0,3.5,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.1,3.1,2.3,10,10,10,566.5,876.0,657.5,Female,19,True
1128,39669,SSSQ0215,0 1 3 6 9,1.0,3.0,2.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.6,3.0,2.3,10,10,10,1020.0,444.5,746.5,Female,19,True
1129,39669,SSSQ0215,0 1 4 5 8,1.0,3.5,1.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.7,2.8,1.9,10,10,10,980.0,702.0,1291.0,Female,19,True
1130,39669,SSSQ0215,0 1 4 6 7,1.0,2.5,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.6,2.5,2.3,10,10,10,1036.0,546.0,734.5,Female,19,True
1131,39669,SSSQ0215,0 1 4 6 9,1.0,3.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.0,2.8,1.1,10,10,10,895.5,598.5,451.5,Female,19,True
1132,39669,SSSQ0215,0 1 4 7 8,1.0,2.0,1.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.2,2.2,1.8,10,10,10,1143.0,581.0,847.5,Female,19,True
1133,39669,SSSQ0215,0 2 3 4 6,1.0,2.5,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.7,2.6,1.9,10,10,10,963.0,819.5,905.0,Female,19,True
1134,39669,SSSQ0215,0 2 3 4 8,1.0,2.5,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.2,2.2,2.1,10,10,10,1139.0,842.5,629.0,Female,19,True
1135,39669,SSSQ0215,0 2 3 5 8,1.0,3.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.2,2.9,2.5,10,10,10,962.5,633.5,770.5,Female,19,True
1136,39669,SSSQ0215,0 2 3 6 7,1.0,2.0,1.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.5,2.4,1.9,10,10,10,2014.5,753.0,912.0,Female,19,True
1137,39669,SSSQ0215,0 2 4 5 6,1.0,3.5,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.5,3.0,2.2,10,10,10,825.0,672.0,813.0,Female,19,True
1138,39669,SSSQ0215,0 2 5 6 7,1.0,4.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.3,3.4,2.5,10,10,10,620.5,527.5,387.0,Female,19,True
1139,39669,SSSQ0215,0 3 4 5 6,1.0,2.5,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.0,2.2,2.2,10,10,10,697.0,393.0,462.0,Female,19,True
1140,39669,SSSQ0215,0 3 4 6 7,1.0,4.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.0,3.5,2.2,10,10,10,359.0,657.0,536.5,Female,19,True
1141,39669,SSSQ0215,0 3 5 7 8,1.0,3.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.4,2.8,1.6,10,10,10,336.5,591.0,668.5,Female,19,True
1142,39669,SSSQ0215,0 3 6 7 8,1.0,3.0,1.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.2,2.8,2.2,10,10,10,880.0,978.0,767.0,Female,19,True
1143,39672,SSSQ0298,0 1 2 3 5,3.0,4.0,3.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.0,3.6,3.2,10,10,10,1300.5,411.5,1367.0,Female,19,True
1144,39672,SSSQ0298,0 1 2 3 7,3.5,4.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.6,3.8,3.5,10,10,10,689.0,359.5,644.5,Female,19,True
1145,39672,SSSQ0298,0 1 2 4 5,4.0,5.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.7,4.5,3.4,10,10,10,926.0,588.0,744.5,Female,19,True
1146,39672,SSSQ0298,0 1 2 5 6,3.0,3.0,3.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.2,3.3,3.2,10,10,10,558.0,430.0,477.0,Female,19,True
1147,39672,SSSQ0298,0 1 2 5 8,4.0,4.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.7,3.7,3.1,10,10,10,1120.0,814.0,787.5,Female,19,True
1148,39672,SSSQ0298,0 1 2 6 7,3.0,4.0,3.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.2,3.8,3.4,10,10,10,956.5,630.0,499.0,Female,19,True
1149,39672,SSSQ0298,0 1 3 4 8,3.5,4.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.5,3.9,3.4,10,10,10,1204.0,327.0,483.5,Female,19,True
1150,39672,SSSQ0298,0 1 3 5 7,3.5,4.0,3.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.5,3.9,3.4,10,10,10,1229.5,289.0,506.5,Female,19,True
1151,39672,SSSQ0298,0 1 3 6 7,3.5,4.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.6,4.2,3.8,10,10,10,982.5,1076.0,1146.0,Female,19,True
1152,39672,SSSQ0298,0 1 3 6 8,3.5,4.5,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.7,4.4,3.6,10,10,10,1143.0,384.0,625.5,Female,19,True
1153,39672,SSSQ0298,0 1 4 5 6,3.0,4.0,3.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.1,3.6,3.2,10,10,10,588.0,462.0,496.0,Female,19,True
1154,39672,SSSQ0298,0 1 5 6 8,3.5,4.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.4,3.8,3.2,10,10,10,960.0,372.0,754.0,Female,19,True
1155,39672,SSSQ0298,0 2 4 6 9,3.0,4.5,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.2,3.9,3.5,10,10,10,1017.0,417.5,375.5,Female,19,True
1156,39672,SSSQ0298,0 2 4 7 9,4.0,4.5,3.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.5,4.5,3.5,10,10,10,904.5,543.0,1324.0,Female,19,True
1157,39672,SSSQ0298,0 2 5 6 9,3.5,4.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.3,3.8,3.7,10,10,10,1589.5,517.5,768.0,Female,19,True
1158,39672,SSSQ0298,0 2 5 7 8,4.0,4.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.6,4.0,3.5,10,10,10,1220.5,656.5,1379.0,Female,19,True
